Age,Balance,NumOfProducts,Exited,ChurnRiskScore,RiskCategory
42,126428.38,1,0,11.5,Low Risk
38,99640.89,1,0,8.5,Low Risk
43,66338.68,1,1,68.0,Medium Risk
39,0.0,2,0,0.5,Low Risk
43,128226.37,1,0,14.000000000000002,Low Risk
26,0.0,2,0,0.0,
36,0.0,2,0,0.0,
37,0.0,2,0,1.5,Low Risk
32,0.0,2,0,0.5,Low Risk
24,122168.65,1,0,4.0,Low Risk
43,178074.33,1,0,21.0,Low Risk
59,135078.41,1,1,71.5,High Risk
38,69434.4,2,1,66.5,Medium Risk
29,0.0,2,0,0.5,Low Risk
72,0.0,2,0,0.0,
34,122726.56,1,0,16.0,Low Risk
38,164496.99,1,0,8.0,Low Risk
38,0.0,1,0,19.5,Low Risk
41,150219.41,2,0,7.5,Low Risk
42,187534.79,1,1,72.0,High Risk
30,0.0,1,0,16.5,Low Risk
30,0.0,2,0,1.5,Low Risk
34,103108.17,1,0,1.5,Low Risk
50,96486.57,2,0,33.0,Low Risk
36,90560.48,2,0,8.0,Low Risk
46,131764.96,1,1,72.5,High Risk
24,92476.88,1,0,3.5000000000000004,Low Risk
47,152076.93,1,1,91.5,High Risk
43,0.0,2,0,0.5,Low Risk
49,0.0,1,1,82.5,High Risk
29,43504.42,1,0,2.5,Low Risk
39,0.0,2,0,3.0,Low Risk
28,0.0,2,0,0.5,Low Risk
38,93569.86,3,1,81.0,High Risk
45,102486.21,2,0,4.5,Low Risk
36,0.0,1,0,11.0,Low Risk
37,114346.3,1,1,76.0,High Risk
23,110203.77,1,0,7.5,Low Risk
39,128362.59,1,0,10.0,Low Risk
49,143888.22,2,1,75.0,High Risk
34,170600.78,1,0,3.0,Low Risk
32,0.0,1,0,5.0,Low Risk
46,0.0,2,0,9.5,Low Risk
39,75339.64,1,0,5.0,Low Risk
40,122038.34,1,0,5.0,Low Risk
34,0.0,2,0,3.0,Low Risk
51,186825.57,1,1,56.99999999999999,Medium Risk
40,124788.18,1,0,12.5,Low Risk
41,0.0,2,0,1.5,Low Risk
71,0.0,2,0,1.5,Low Risk
51,138553.57,1,0,7.000000000000001,Low Risk
39,0.0,2,0,1.5,Low Risk
35,105387.89,1,0,2.0,Low Risk
40,95053.1,1,1,62.0,Medium Risk
36,0.0,1,0,15.5,Low Risk
32,0.0,2,0,1.5,Low Risk
34,137361.96,1,0,1.5,Low Risk
32,158537.42,1,0,6.0,Low Risk
29,0.0,2,0,0.5,Low Risk
48,143595.87,1,1,87.5,High Risk
32,169947.41,2,0,1.5,Low Risk
24,148167.83,2,0,0.0,
31,0.0,2,0,1.0,Low Risk
39,48023.83,1,0,18.5,Low Risk
36,155655.46,1,1,70.0,Medium Risk
46,0.0,2,0,4.5,Low Risk
62,0.0,2,0,1.5,Low Risk
52,0.0,1,1,96.5,High Risk
32,121240.76,1,0,0.5,Low Risk
36,0.0,2,0,3.5000000000000004,Low Risk
37,0.0,2,0,1.0,Low Risk
35,129847.75,2,0,5.0,Low Risk
55,118772.71,4,1,98.5,High Risk
46,0.0,2,0,3.5000000000000004,Low Risk
32,105163.88,2,0,0.5,Low Risk
28,0.0,2,0,0.5,Low Risk
39,0.0,2,0,5.0,Low Risk
29,0.0,2,0,0.0,
35,93934.63,1,0,20.5,Low Risk
69,117866.92,1,0,2.5,Low Risk
55,0.0,1,1,51.0,Medium Risk
26,122857.46,2,1,70.5,High Risk
32,0.0,2,0,1.5,Low Risk
37,127103.97,1,0,2.0,Low Risk
43,0.0,1,1,80.0,High Risk
54,96402.96,1,1,82.5,High Risk
31,132512.26,1,0,0.5,Low Risk
47,107604.66,1,0,11.5,Low Risk
34,0.0,2,0,0.0,
38,0.0,2,0,0.0,
34,120875.23,2,0,8.5,Low Risk
37,71786.9,2,0,4.0,Low Risk
37,113143.12,1,0,3.5000000000000004,Low Risk
49,150777.72,2,0,14.000000000000002,Low Risk
35,174894.53,1,0,8.0,Low Risk
28,0.0,1,0,4.0,Low Risk
43,160416.56,1,0,10.0,Low Risk
48,91246.53,1,1,79.5,High Risk
46,0.0,2,0,10.0,Low Risk
35,0.0,1,0,11.0,Low Risk
23,98775.23,1,0,20.0,Low Risk
47,139756.12,1,1,96.0,High Risk
42,177626.77,3,1,92.0,High Risk
54,0.0,1,1,38.5,Low Risk
50,0.0,1,1,92.5,High Risk
42,0.0,2,0,6.0,Low Risk
37,152496.82,1,0,19.0,Low Risk
52,0.0,2,0,5.5,Low Risk
26,112930.28,2,0,6.5,Low Risk
26,113674.2,1,1,81.5,High Risk
44,0.0,1,0,17.0,Low Risk
38,144450.58,1,0,0.5,Low Risk
52,171236.3,2,1,49.5,Medium Risk
37,96776.49,1,0,3.0,Low Risk
58,145984.92,1,0,10.5,Low Risk
43,96353.8,1,0,18.5,Low Risk
25,0.0,2,0,3.5000000000000004,Low Risk
33,115777.23,1,0,8.0,Low Risk
51,122822.0,2,0,27.0,Low Risk
61,0.0,2,0,5.5,Low Risk
40,0.0,2,0,7.000000000000001,Low Risk
32,79450.09,1,0,0.5,Low Risk
33,122394.0,1,0,14.499999999999998,Low Risk
43,0.0,2,0,6.5,Low Risk
41,134378.89,1,0,28.000000000000004,Low Risk
29,0.0,2,0,1.5,Low Risk
31,88161.85,2,0,3.0,Low Risk
41,142412.13,1,0,9.0,Low Risk
35,121030.9,1,0,8.0,Low Risk
35,165982.43,2,0,2.0,Low Risk
35,0.0,2,0,1.0,Low Risk
32,206663.75,1,0,40.0,Low Risk
37,94661.53,2,0,5.5,Low Risk
25,174400.36,1,0,7.000000000000001,Low Risk
41,123428.69,1,0,1.0,Low Risk
43,175735.5,1,0,12.0,Low Risk
36,78381.13,1,0,4.5,Low Risk
37,115345.86,2,0,10.0,Low Risk
31,118613.34,1,0,5.5,Low Risk
28,109960.06,2,0,0.5,Low Risk
42,142703.4,1,1,47.5,Medium Risk
40,121729.42,1,0,17.0,Low Risk
35,0.0,1,0,2.0,Low Risk
43,139496.35,2,0,12.0,Low Risk
28,0.0,2,0,0.0,
32,138521.83,1,0,4.5,Low Risk
33,0.0,2,0,4.0,Low Risk
38,83727.68,1,0,16.0,Low Risk
38,0.0,2,0,0.0,
37,0.0,1,0,20.5,Low Risk
32,124179.3,1,0,4.0,Low Risk
36,128829.25,1,0,3.5000000000000004,Low Risk
33,171490.78,1,0,5.5,Low Risk
33,0.0,2,0,0.5,Low Risk
38,0.0,2,0,0.5,Low Risk
20,0.0,1,0,8.5,Low Risk
31,0.0,2,0,4.0,Low Risk
40,160818.08,1,1,66.5,Medium Risk
54,156367.6,2,0,12.5,Low Risk
59,121669.93,2,1,91.0,High Risk
42,133970.22,2,0,3.5000000000000004,Low Risk
41,0.0,2,0,0.5,Low Risk
34,96127.27,1,0,1.5,Low Risk
60,121907.97,1,0,10.0,Low Risk
41,0.0,2,0,1.0,Low Risk
31,0.0,1,0,25.5,Low Risk
40,77701.64,1,0,12.0,Low Risk
67,0.0,3,0,54.0,Medium Risk
34,0.0,2,0,0.0,
34,113922.44,2,0,0.5,Low Risk
61,183997.7,2,0,17.5,Low Risk
23,0.0,2,0,0.0,
28,0.0,2,0,3.0,Low Risk
47,89799.46,2,1,35.5,Low Risk
29,0.0,1,0,38.0,Low Risk
36,85660.96,1,0,5.5,Low Risk
37,115569.21,1,0,14.000000000000002,Low Risk
45,81828.22,1,0,16.5,Low Risk
18,132694.73,1,0,9.5,Low Risk
51,108867.0,1,1,88.0,High Risk
39,0.0,2,0,1.0,Low Risk
27,0.0,2,0,0.0,
34,96152.68,2,0,2.5,Low Risk
49,153855.52,1,1,76.5,High Risk
45,0.0,2,0,3.0,Low Risk
36,141334.95,1,0,4.0,Low Risk
41,104584.11,1,1,84.5,High Risk
50,98173.02,1,1,84.0,High Risk
44,0.0,2,0,5.5,Low Risk
38,135157.05,1,0,8.5,Low Risk
49,171601.27,1,0,62.0,Medium Risk
29,179539.2,1,0,10.5,Low Risk
39,80615.46,2,0,1.0,Low Risk
47,0.0,1,1,79.5,High Risk
27,126285.73,1,1,70.5,High Risk
23,137964.51,1,0,10.0,Low Risk
41,159434.03,1,0,18.5,Low Risk
40,113574.61,2,0,4.5,Low Risk
33,0.0,2,0,0.0,
33,124573.33,2,0,7.5,Low Risk
31,105864.6,2,0,2.5,Low Risk
47,104552.61,1,1,81.5,High Risk
35,0.0,2,0,1.0,Low Risk
30,0.0,2,0,2.0,Low Risk
55,0.0,1,1,81.0,High Risk
46,119492.88,2,1,81.5,High Risk
33,130499.09,2,0,2.0,Low Risk
48,140576.11,1,0,12.5,Low Risk
34,91025.58,2,0,0.5,Low Risk
33,0.0,3,1,77.0,High Risk
38,125877.65,2,0,0.5,Low Risk
64,45752.78,2,1,63.5,Medium Risk
39,121778.71,1,0,5.0,Low Risk
49,127948.57,1,0,57.99999999999999,Medium Risk
30,0.0,2,0,0.0,
30,115286.68,2,0,0.5,Low Risk
41,62078.21,2,0,4.5,Low Risk
38,0.0,2,0,3.5000000000000004,Low Risk
32,175406.13,2,1,63.5,Medium Risk
26,131643.25,1,0,17.0,Low Risk
44,151739.65,1,0,17.0,Low Risk
43,93616.35,2,0,5.0,Low Risk
60,138597.54,2,1,20.5,Low Risk
41,0.0,2,0,1.0,Low Risk
40,0.0,2,1,59.5,Medium Risk
27,85225.21,1,0,6.0,Low Risk
36,148749.29,2,0,5.0,Low Risk
52,130013.12,1,1,83.5,High Risk
27,0.0,1,0,8.0,Low Risk
81,0.0,2,0,1.0,Low Risk
54,111729.47,2,0,10.5,Low Risk
36,180169.44,2,0,9.0,Low Risk
40,0.0,2,0,1.0,Low Risk
47,0.0,1,1,93.5,High Risk
42,0.0,2,0,5.5,Low Risk
29,0.0,2,0,2.0,Low Risk
35,0.0,2,0,0.0,
36,103914.17,1,1,77.0,High Risk
34,88772.87,1,0,4.0,Low Risk
39,0.0,1,0,12.5,Low Risk
40,131184.67,1,0,2.0,Low Risk
38,117810.79,1,1,61.0,Medium Risk
31,0.0,1,0,7.5,Low Risk
32,92466.21,1,0,27.0,Low Risk
38,102741.15,2,0,5.5,Low Risk
37,178755.84,1,0,31.0,Low Risk
43,0.0,2,0,0.5,Low Risk
32,146602.25,2,0,2.0,Low Risk
29,0.0,2,0,0.0,
35,0.0,2,0,0.0,
38,115702.67,2,0,0.5,Low Risk
61,137655.31,1,0,23.5,Low Risk
29,0.0,2,0,1.0,Low Risk
34,59877.33,1,1,81.0,High Risk
31,100082.14,1,0,1.0,Low Risk
52,107304.39,3,1,94.0,High Risk
38,0.0,1,0,2.0,Low Risk
41,96032.22,1,0,4.5,Low Risk
33,0.0,1,0,11.0,Low Risk
29,144553.5,2,0,3.0,Low Risk
40,86172.81,2,0,8.0,Low Risk
73,0.0,1,0,7.000000000000001,Low Risk
29,87212.8,1,0,8.0,Low Risk
36,0.0,2,0,0.0,
36,130700.92,2,0,1.0,Low Risk
62,0.0,2,0,69.0,Medium Risk
32,0.0,2,0,0.0,
23,0.0,2,0,0.0,
40,171325.98,1,1,75.5,High Risk
58,92930.92,1,0,8.5,Low Risk
40,0.0,1,0,7.5,Low Risk
29,77556.79,2,0,2.5,Low Risk
33,102874.28,1,0,1.0,Low Risk
37,146093.39,2,0,17.5,Low Risk
34,0.0,1,1,65.5,Medium Risk
51,79811.72,2,1,79.5,High Risk
39,105473.74,1,1,74.0,High Risk
43,121927.92,1,1,88.5,High Risk
40,61671.19,1,1,74.5,High Risk
39,149363.12,2,0,2.0,Low Risk
27,152309.37,1,0,3.0,Low Risk
33,0.0,2,0,0.5,Low Risk
36,111629.29,1,0,2.0,Low Risk
40,0.0,1,0,9.0,Low Risk
49,96296.78,1,1,84.5,High Risk
20,95830.43,1,0,7.000000000000001,Low Risk
38,135919.33,1,0,7.000000000000001,Low Risk
59,185966.64,1,1,88.5,High Risk
29,0.0,2,0,0.0,
21,0.0,2,0,5.0,Low Risk
43,92244.83,2,0,7.000000000000001,Low Risk
35,112727.06,2,0,11.0,Low Risk
34,100359.54,1,0,10.0,Low Risk
43,105301.5,1,0,15.0,Low Risk
45,112994.65,1,0,39.0,Low Risk
40,89025.88,2,0,6.0,Low Risk
35,95478.17,1,0,3.5000000000000004,Low Risk
37,0.0,2,0,0.5,Low Risk
43,119127.46,2,0,9.0,Low Risk
28,128206.79,1,0,2.0,Low Risk
49,0.0,2,0,8.0,Low Risk
23,71433.08,1,0,12.5,Low Risk
36,118214.32,3,1,96.5,High Risk
27,102258.11,2,0,4.5,Low Risk
39,151963.26,2,0,8.5,Low Risk
46,163764.84,1,1,80.0,High Risk
32,128551.36,2,0,6.0,Low Risk
31,118158.74,1,0,13.5,Low Risk
32,118520.41,1,0,2.5,Low Risk
24,0.0,2,0,0.0,
40,163823.37,1,0,26.0,Low Risk
63,104469.58,1,1,70.0,Medium Risk
47,0.0,1,0,8.5,Low Risk
36,0.0,2,0,1.0,Low Risk
46,141726.88,1,0,6.5,Low Risk
35,137852.96,1,1,59.0,Medium Risk
26,0.0,1,0,1.5,Low Risk
43,154100.3,1,0,8.5,Low Risk
45,0.0,2,0,3.5000000000000004,Low Risk
30,0.0,3,0,11.0,Low Risk
54,0.0,1,0,20.0,Low Risk
39,140004.96,1,0,1.0,Low Risk
43,127132.96,1,1,19.0,Low Risk
61,0.0,2,0,22.0,Low Risk
38,125328.56,1,0,6.5,Low Risk
35,0.0,2,0,1.0,Low Risk
28,139986.65,1,0,14.499999999999998,Low Risk
39,119787.76,1,0,17.0,Low Risk
34,107556.06,2,0,5.5,Low Risk
44,0.0,2,0,11.0,Low Risk
47,0.0,1,0,17.0,Low Risk
28,142705.95,1,0,1.0,Low Risk
42,0.0,1,0,25.0,Low Risk
56,0.0,2,0,23.5,Low Risk
35,161613.94,2,0,0.5,Low Risk
58,116353.2,2,0,13.0,Low Risk
38,60013.81,1,0,10.5,Low Risk
28,0.0,2,0,0.0,
32,144272.07,2,0,3.5000000000000004,Low Risk
46,0.0,2,0,1.5,Low Risk
30,117696.67,1,0,2.0,Low Risk
58,79954.61,2,0,10.0,Low Risk
26,149989.39,1,0,5.5,Low Risk
40,124339.9,1,0,2.5,Low Risk
29,135759.4,1,1,70.0,Medium Risk
37,0.0,2,0,0.5,Low Risk
34,83074.0,1,0,3.0,Low Risk
28,141792.61,1,0,3.0,Low Risk
26,0.0,1,1,16.5,Low Risk
30,0.0,1,0,7.000000000000001,Low Risk
43,106870.12,2,0,12.5,Low Risk
31,120962.59,1,0,3.0,Low Risk
51,0.0,2,1,76.0,High Risk
30,0.0,2,0,0.5,Low Risk
31,110527.17,1,0,0.5,Low Risk
52,133723.43,1,1,92.0,High Risk
52,112670.48,1,1,89.5,High Risk
44,0.0,2,0,0.0,
24,116084.32,1,0,3.0,Low Risk
36,0.0,1,1,76.0,High Risk
38,0.0,2,0,1.5,Low Risk
37,0.0,2,0,51.5,Medium Risk
40,82441.75,1,0,11.0,Low Risk
39,0.0,2,1,70.0,Medium Risk
37,134171.8,4,1,88.5,High Risk
30,0.0,2,0,3.0,Low Risk
31,0.0,2,0,0.5,Low Risk
48,124442.38,1,1,93.5,High Risk
31,0.0,1,0,12.0,Low Risk
60,0.0,1,1,90.0,High Risk
37,108862.76,1,1,18.5,Low Risk
28,141099.43,1,0,2.0,Low Risk
67,128843.67,1,0,10.0,Low Risk
39,86843.61,1,0,3.5000000000000004,Low Risk
32,120074.97,2,0,1.5,Low Risk
27,130231.8,2,0,4.0,Low Risk
31,0.0,2,0,0.5,Low Risk
39,109724.38,1,0,1.0,Low Risk
35,111743.43,1,0,14.000000000000002,Low Risk
35,121309.17,2,0,0.5,Low Risk
38,82697.28,1,0,10.0,Low Risk
49,44301.43,3,1,93.5,High Risk
31,138317.94,1,0,16.5,Low Risk
49,120688.61,1,1,89.0,High Risk
27,176913.52,1,0,8.5,Low Risk
47,89047.14,1,0,13.5,Low Risk
40,114318.78,2,1,66.5,Medium Risk
50,0.0,2,0,11.5,Low Risk
32,94753.55,2,0,4.5,Low Risk
46,0.0,2,0,7.5,Low Risk
35,0.0,2,0,0.5,Low Risk
32,106520.73,2,0,4.5,Low Risk
37,134006.39,1,0,1.0,Low Risk
25,132837.7,1,0,8.0,Low Risk
41,120549.29,2,0,7.5,Low Risk
20,139432.55,1,0,0.5,Low Risk
29,80895.44,2,0,6.5,Low Risk
34,0.0,2,0,0.0,
39,171646.76,1,0,13.0,Low Risk
42,109121.71,1,0,5.5,Low Risk
39,109844.81,1,0,18.5,Low Risk
31,140931.82,1,0,6.5,Low Risk
49,0.0,2,0,10.5,Low Risk
32,0.0,2,0,0.0,
41,101543.51,4,1,80.5,High Risk
37,102708.77,1,0,14.499999999999998,Low Risk
37,149000.91,2,0,2.5,Low Risk
20,83459.86,1,0,2.0,Low Risk
40,75893.11,2,0,5.5,Low Risk
39,167395.6,2,0,3.5000000000000004,Low Risk
61,0.0,2,0,2.0,Low Risk
52,71283.09,2,0,13.5,Low Risk
31,0.0,2,0,0.5,Low Risk
60,0.0,2,0,2.5,Low Risk
38,104016.88,1,1,67.5,Medium Risk
38,127616.56,1,0,12.5,Low Risk
32,154737.88,2,0,1.0,Low Risk
29,0.0,2,0,1.5,Low Risk
35,125476.31,1,0,1.0,Low Risk
21,176511.08,1,0,12.5,Low Risk
47,110783.28,1,0,6.5,Low Risk
42,141642.92,2,0,4.0,Low Risk
31,0.0,2,0,0.5,Low Risk
33,0.0,1,0,25.5,Low Risk
42,75681.52,1,0,15.5,Low Risk
54,0.0,1,1,97.5,High Risk
29,0.0,1,0,1.0,Low Risk
35,161111.45,1,0,21.0,Low Risk
62,0.0,2,0,2.0,Low Risk
45,72494.69,1,0,35.5,Low Risk
31,133964.3,1,0,3.5000000000000004,Low Risk
34,0.0,1,0,21.0,Low Risk
27,0.0,2,0,3.0,Low Risk
61,157201.48,1,0,10.0,Low Risk
48,95679.29,1,0,16.5,Low Risk
29,106230.92,1,1,68.5,Medium Risk
32,0.0,2,0,0.5,Low Risk
36,81231.85,2,0,5.0,Low Risk
31,81480.27,2,0,3.5000000000000004,Low Risk
33,73059.38,1,0,1.5,Low Risk
36,117559.05,2,0,1.5,Low Risk
74,186445.31,2,0,11.5,Low Risk
38,137657.71,2,0,6.5,Low Risk
36,133889.35,1,0,1.0,Low Risk
45,134562.8,1,0,20.0,Low Risk
56,100781.75,2,0,36.5,Low Risk
30,174356.13,1,0,25.5,Low Risk
27,190125.43,2,0,4.0,Low Risk
26,146266.0,1,1,72.5,High Risk
41,164046.1,1,0,17.0,Low Risk
43,123536.52,2,0,9.5,Low Risk
36,0.0,2,0,1.0,Low Risk
38,171848.38,1,0,11.5,Low Risk
40,0.0,2,0,5.5,Low Risk
39,139562.05,2,0,9.0,Low Risk
37,0.0,2,0,0.0,
40,168001.34,2,0,10.0,Low Risk
27,0.0,2,0,1.5,Low Risk
83,123356.63,1,0,8.5,Low Risk
47,0.0,2,0,1.0,Low Risk
50,125845.66,1,1,95.5,High Risk
40,45408.85,2,0,6.5,Low Risk
37,125977.81,1,0,11.0,Low Risk
51,147262.11,1,1,73.0,High Risk
42,133767.19,1,0,18.5,Low Risk
49,108806.96,3,1,93.0,High Risk
42,106036.52,1,1,74.0,High Risk
69,0.0,1,0,14.499999999999998,Low Risk
27,0.0,2,0,0.5,Low Risk
31,0.0,2,0,0.5,Low Risk
61,82182.1,1,1,92.0,High Risk
35,0.0,2,0,0.5,Low Risk
50,76817.0,4,1,94.0,High Risk
71,142550.25,2,0,5.5,Low Risk
41,0.0,2,0,5.5,Low Risk
35,103711.56,1,1,71.0,High Risk
40,0.0,1,0,17.5,Low Risk
35,128369.75,2,0,11.5,Low Risk
35,0.0,2,0,0.0,
34,0.0,2,0,0.0,
19,166133.28,1,0,10.5,Low Risk
62,148214.36,1,1,94.0,High Risk
78,121206.96,1,0,7.5,Low Risk
25,0.0,2,0,1.5,Low Risk
50,127552.85,2,0,25.0,Low Risk
49,159458.53,1,0,18.5,Low Risk
47,102085.72,1,1,50.5,Medium Risk
58,142537.18,1,0,6.5,Low Risk
29,182781.74,2,0,10.0,Low Risk
45,0.0,2,0,10.5,Low Risk
29,0.0,2,0,0.0,
28,0.0,2,0,0.5,Low Risk
43,152063.59,2,0,5.0,Low Risk
28,110997.76,1,0,2.0,Low Risk
50,148942.0,1,0,8.0,Low Risk
41,0.0,1,0,3.5000000000000004,Low Risk
36,84438.57,1,0,5.5,Low Risk
34,93920.47,1,0,10.0,Low Risk
43,158713.08,2,0,7.000000000000001,Low Risk
42,0.0,3,0,14.499999999999998,Low Risk
63,123204.88,1,0,37.5,Low Risk
40,72945.29,2,0,6.0,Low Risk
37,178742.71,1,0,6.5,Low Risk
43,0.0,2,0,2.5,Low Risk
40,0.0,1,0,22.0,Low Risk
42,0.0,1,1,88.0,High Risk
46,0.0,1,1,85.5,High Risk
29,0.0,2,0,1.0,Low Risk
43,140121.17,1,1,89.5,High Risk
39,132906.88,1,0,8.0,Low Risk
45,179334.83,2,0,3.5000000000000004,Low Risk
35,137179.39,1,0,1.0,Low Risk
35,0.0,2,0,1.5,Low Risk
49,119960.29,2,0,10.5,Low Risk
29,127414.55,1,0,2.5,Low Risk
36,0.0,1,0,10.0,Low Risk
40,137409.19,1,1,79.0,High Risk
28,0.0,2,0,0.0,
39,0.0,1,0,12.0,Low Risk
43,0.0,4,1,87.5,High Risk
31,112494.99,1,0,3.0,Low Risk
30,78133.15,1,0,0.0,
36,0.0,2,0,2.0,Low Risk
32,145553.07,1,0,4.0,Low Risk
48,123593.22,2,1,78.5,High Risk
47,0.0,1,1,85.0,High Risk
26,146286.22,1,0,4.5,Low Risk
35,111827.27,2,0,7.000000000000001,Low Risk
26,0.0,2,0,2.0,Low Risk
70,94416.78,1,0,4.0,Low Risk
45,91549.78,1,0,11.5,Low Risk
38,59568.57,1,0,2.0,Low Risk
23,94464.81,2,0,1.5,Low Risk
57,0.0,1,1,96.5,High Risk
44,95368.14,2,0,25.5,Low Risk
33,102185.42,2,0,5.5,Low Risk
32,144875.71,1,0,10.0,Low Risk
39,0.0,2,0,0.0,
32,0.0,1,0,6.0,Low Risk
37,113291.05,2,0,4.5,Low Risk
61,0.0,2,0,11.5,Low Risk
39,0.0,2,0,2.5,Low Risk
43,111677.88,1,1,91.5,High Risk
35,131101.04,1,0,7.5,Low Risk
52,76101.81,2,0,12.0,Low Risk
40,0.0,2,0,3.5000000000000004,Low Risk
52,92510.9,2,0,25.5,Low Risk
34,0.0,2,0,0.0,
39,77652.4,1,0,3.5000000000000004,Low Risk
31,98360.03,1,0,3.0,Low Risk
46,115518.07,1,1,89.5,High Risk
69,27288.43,1,0,9.5,Low Risk
36,0.0,1,0,4.5,Low Risk
43,0.0,2,0,1.0,Low Risk
36,0.0,1,1,63.0,Medium Risk
31,131996.66,2,0,3.5000000000000004,Low Risk
27,121580.42,1,0,10.5,Low Risk
55,132436.34,1,0,23.0,Low Risk
34,0.0,2,0,1.5,Low Risk
46,107978.4,2,0,23.5,Low Risk
40,78119.59,4,1,94.5,High Risk
26,98684.15,1,0,3.5000000000000004,Low Risk
44,0.0,2,0,12.0,Low Risk
53,0.0,1,1,97.0,High Risk
43,129264.05,2,0,12.0,Low Risk
37,131753.41,1,0,6.5,Low Risk
33,0.0,2,0,0.0,
27,0.0,1,0,25.0,Low Risk
26,57422.62,1,0,1.5,Low Risk
28,0.0,2,0,0.5,Low Risk
34,144094.2,1,0,3.0,Low Risk
33,147510.34,1,0,3.0,Low Risk
28,161592.76,1,0,11.5,Low Risk
40,0.0,2,0,0.5,Low Risk
72,0.0,2,0,0.5,Low Risk
53,75225.53,2,1,89.0,High Risk
39,0.0,2,0,1.5,Low Risk
70,87542.89,2,0,4.5,Low Risk
32,144581.96,1,0,3.5000000000000004,Low Risk
33,122568.05,2,0,0.5,Low Risk
24,172231.93,1,0,8.0,Low Risk
28,171932.26,2,0,3.5000000000000004,Low Risk
39,0.0,2,0,1.0,Low Risk
34,0.0,2,0,3.0,Low Risk
38,111798.06,2,0,1.5,Low Risk
38,0.0,3,0,13.5,Low Risk
27,79336.61,1,0,2.5,Low Risk
63,120916.52,3,1,98.5,High Risk
31,142905.51,1,0,2.0,Low Risk
27,0.0,3,1,76.0,High Risk
33,96834.78,1,0,2.0,Low Risk
37,105261.76,2,0,0.5,Low Risk
54,123544.0,1,1,88.5,High Risk
41,127913.71,2,0,6.0,Low Risk
28,95328.6,1,1,70.5,High Risk
30,73218.89,1,0,2.5,Low Risk
41,0.0,2,1,68.0,Medium Risk
35,149995.72,2,0,3.5000000000000004,Low Risk
28,123674.28,2,0,0.5,Low Risk
33,124125.26,1,0,6.5,Low Risk
29,159035.45,1,1,73.5,High Risk
27,0.0,2,0,0.0,
27,156811.74,1,0,7.5,Low Risk
52,0.0,2,0,4.5,Low Risk
55,0.0,2,0,12.5,Low Risk
39,150555.83,1,0,24.0,Low Risk
28,109137.12,1,0,2.5,Low Risk
36,158351.02,2,0,18.0,Low Risk
47,0.0,1,0,24.0,Low Risk
35,0.0,2,0,0.0,
40,0.0,2,0,0.0,
46,0.0,2,0,16.5,Low Risk
24,0.0,1,0,7.000000000000001,Low Risk
39,0.0,2,0,0.0,
56,0.0,2,0,3.0,Low Risk
52,0.0,1,1,95.5,High Risk
36,82729.49,1,0,2.0,Low Risk
45,142765.24,2,0,17.5,Low Risk
25,121172.97,1,0,4.0,Low Risk
28,132932.14,2,0,0.0,
22,123374.46,1,0,5.0,Low Risk
74,161371.5,1,0,14.499999999999998,Low Risk
45,0.0,2,1,8.5,Low Risk
51,79563.36,2,0,4.0,Low Risk
46,0.0,2,0,1.5,Low Risk
48,138232.24,1,0,30.0,Low Risk
41,0.0,1,1,43.0,Medium Risk
53,81571.05,1,1,85.0,High Risk
35,0.0,2,0,1.5,Low Risk
33,95927.04,1,0,7.5,Low Risk
35,116932.59,1,0,1.0,Low Risk
40,0.0,2,1,4.0,Low Risk
36,79551.12,1,0,35.5,Low Risk
30,116416.94,1,0,4.5,Low Risk
37,88141.1,1,0,5.5,Low Risk
32,177729.13,1,0,4.5,Low Risk
32,0.0,1,0,11.0,Low Risk
32,123912.78,2,0,2.0,Low Risk
33,0.0,1,1,70.0,Medium Risk
80,0.0,1,0,7.5,Low Risk
35,108306.44,1,0,6.5,Low Risk
48,102962.62,1,1,94.0,High Risk
36,103502.22,1,0,1.5,Low Risk
43,119654.44,2,1,72.5,High Risk
33,183768.47,1,0,12.5,Low Risk
37,0.0,2,0,0.5,Low Risk
25,0.0,2,0,3.5000000000000004,Low Risk
52,140900.97,1,0,10.0,Low Risk
25,94049.92,2,0,13.0,Low Risk
27,98926.4,1,0,3.5000000000000004,Low Risk
18,142872.36,1,0,4.5,Low Risk
29,46057.96,2,0,1.0,Low Risk
48,119769.77,1,0,9.5,Low Risk
44,143244.97,1,0,37.5,Low Risk
28,79562.98,1,0,6.0,Low Risk
69,0.0,2,0,1.5,Low Risk
41,0.0,1,0,9.5,Low Risk
26,96659.64,2,0,2.0,Low Risk
29,0.0,2,0,0.0,
26,165947.99,2,0,6.0,Low Risk
33,92676.3,1,0,1.5,Low Risk
45,83195.12,1,0,6.0,Low Risk
48,129387.94,1,1,71.0,High Risk
28,0.0,2,0,0.5,Low Risk
38,130233.14,1,0,1.5,Low Risk
32,123502.53,1,0,0.5,Low Risk
37,140894.06,2,0,2.0,Low Risk
44,163867.86,1,0,18.5,Low Risk
27,0.0,2,0,2.5,Low Risk
18,93816.7,2,0,5.0,Low Risk
40,0.0,2,0,3.5000000000000004,Low Risk
35,0.0,2,0,0.0,
32,114668.89,1,0,0.0,
38,146756.68,1,0,12.5,Low Risk
46,150213.71,1,1,73.5,High Risk
18,111183.53,2,0,14.000000000000002,Low Risk
40,99816.46,1,1,70.0,Medium Risk
34,0.0,1,0,10.5,Low Risk
